CustomerID,Recency,Frequency,Monetary,Churn_Probability
16727.0,363,1,272.82,0.77
16728.0,45,4,1054.67,0.17
16729.0,37,21,7239.92,0.02
16730.0,51,3,743.11,0.26
16732.0,31,1,603.75,0.74
16734.0,51,3,650.51,0.36
16735.0,78,5,2300.56,0.11
16737.0,52,1,417.6,0.63
16738.0,297,1,3.75,0.8
16739.0,176,1,323.0,0.97
16742.0,46,1,464.9,0.38
16743.0,28,7,2238.09,0.01
16744.0,10,7,1304.76,0.12
16745.0,86,17,7194.3,0.22
16746.0,4,18,6697.66,0.0
16747.0,37,2,836.06,0.65
16748.0,17,5,1515.9,0.06
16750.0,44,5,623.93,0.33
16751.0,30,1,1764.72,0.59
16752.0,372,1,207.5,0.7
16753.0,57,1,223.92,0.18
16754.0,371,1,2002.4,0.64
16755.0,113,3,1496.83,0.27
16756.0,214,1,239.4,0.66
16757.0,318,1,106.83,0.83
16758.0,64,1,369.34,0.46
16759.0,7,3,789.79,0.12
16761.0,96,1,316.62,0.46
16762.0,19,3,1501.38,0.36
16763.0,198,1,611.85,0.78
16764.0,3,13,2799.25,0.0
16765.0,293,1,34.0,0.81
16766.0,272,2,1145.6,0.41
16767.0,30,11,5580.6,0.0
16768.0,47,3,478.09,0.27
16769.0,259,1,380.39,0.54
16770.0,57,5,770.1,0.06
16771.0,32,5,2246.81,0.27
16773.0,56,1,171.59,0.54
16774.0,67,4,661.52,0.35
16775.0,9,11,1695.66,0.01
16776.0,59,1,388.28,0.1
16777.0,79,2,226.35,0.66
16778.0,73,2,245.94,0.22
16779.0,1,22,10629.72,0.0
16780.0,99,2,425.19,0.38
16781.0,371,1,311.25,0.91
16782.0,9,13,2279.9,0.01
16784.0,19,1,107.6,0.26
16788.0,122,2,597.48,0.39
16789.0,7,1,80.8,0.38
16790.0,3,6,1545.62,0.01
16791.0,28,7,1721.78,0.0
16792.0,281,2,110.38,0.56
16793.0,56,1,243.84,0.57
16794.0,0,10,1222.71,0.13
16795.0,364,1,414.88,0.6
16796.0,88,1,305.62,0.53
16800.0,10,1,1201.49,0.23
16801.0,162,4,1619.73,0.25
16803.0,64,1,332.3,0.73
16804.0,22,3,536.99,0.18
16805.0,173,2,460.59,0.91
16806.0,102,4,801.49,0.26
16807.0,142,3,1121.59,0.07
16808.0,98,2,288.42,0.84
16809.0,22,5,914.69,0.0
16810.0,191,1,309.54,0.49
16811.0,4,2,547.07,0.73
16812.0,360,1,479.35,0.63
16813.0,7,10,1692.98,0.0
16814.0,13,21,6509.1,0.0
16816.0,102,4,417.06,0.53
16817.0,2,9,1604.75,0.05
16818.0,10,11,3349.57,0.0
16820.0,95,1,497.61,0.34
16823.0,226,1,358.38,0.78
16824.0,15,2,460.64,0.49
16825.0,38,2,775.18,0.18
16826.0,50,1,341.7,0.39
16828.0,92,2,128.5,0.92
16829.0,156,1,197.22,0.6
16830.0,38,1,325.91,0.3
16832.0,183,3,199.15,0.23
16833.0,0,4,1106.53,0.44
16834.0,227,1,413.46,0.85
16835.0,127,2,180.85,0.93
16836.0,39,2,251.87,0.36
16837.0,30,11,3170.98,0.01
16838.0,196,2,588.85,0.57
16839.0,8,34,16594.35,0.0
16841.0,36,6,1869.82,0.13
16842.0,100,3,1264.19,0.43
16843.0,42,16,10196.57,0.03
16846.0,49,1,214.32,0.25
16847.0,42,1,193.44,0.46
16848.0,52,1,281.42,0.72
16849.0,186,1,124.57,0.87
16850.0,333,1,332.41,0.57
16851.0,3,3,342.45,0.57
16852.0,9,2,144.91,0.74
16855.0,23,2,328.4,0.5
16856.0,14,1,35.4,0.73
16858.0,368,1,375.69,0.53
16859.0,144,2,747.81,0.46
16861.0,59,2,173.76,0.96
16863.0,30,2,502.8,0.25
16866.0,140,3,207.74,0.4
16869.0,22,4,825.42,0.04
16871.0,21,6,2812.34,0.04
16872.0,76,3,680.02,0.33
16873.0,4,6,7123.62,0.38
16875.0,66,5,2095.53,0.1
16877.0,11,6,853.72,0.22
16878.0,83,1,13.3,0.3
16880.0,30,7,1519.08,0.04
16881.0,66,1,432.0,0.43
16882.0,66,3,705.12,0.63
16883.0,186,2,276.73,0.22
16884.0,37,2,429.84,0.2
16885.0,14,3,471.51,0.44
16887.0,34,1,194.88,0.71
16889.0,194,3,1578.67,0.41
16891.0,1,5,809.7,0.48
16892.0,0,5,525.54,0.5
16893.0,366,1,145.93,0.81
16895.0,64,1,219.14,0.29
16897.0,298,2,289.78,0.57
16898.0,25,3,508.81,0.14
16899.0,7,6,1281.56,0.02
16900.0,16,3,887.11,0.1
16902.0,115,1,1706.88,0.36
16903.0,28,1,373.24,0.45
16904.0,3,16,3754.27,0.04
16905.0,4,7,3102.43,0.08
16906.0,81,4,579.77,0.76
16907.0,28,5,981.65,0.11
16909.0,71,1,379.14,0.82
16910.0,3,8,1510.06,0.05
16912.0,28,11,2575.38,0.11
16913.0,289,1,113.44,0.84
16914.0,35,1,208.46,0.64
16915.0,8,6,621.68,0.48
16916.0,23,2,576.26,0.71
16917.0,276,1,391.52,0.63
16918.0,49,6,1068.82,0.1
16919.0,155,11,2596.45,0.54
16921.0,60,1,169.79,0.45
16923.0,11,19,7247.61,0.0
16924.0,20,3,846.75,0.13
16926.0,370,1,230.25,0.81
16927.0,115,3,543.05,0.11
16928.0,79,17,2847.6,0.27
16929.0,3,7,1295.39,0.02
16930.0,25,3,380.55,0.48
16931.0,4,21,4604.22,0.0
16932.0,52,1,161.94,0.44
16933.0,0,2,563.23,0.93
16934.0,54,2,950.93,0.18
16936.0,25,1,262.68,0.25
16938.0,8,4,2736.38,0.15
16940.0,51,3,3049.88,0.5
16942.0,12,9,1920.59,0.12
16943.0,211,3,816.73,0.54
16945.0,21,19,4345.5,0.01
16947.0,235,1,406.48,0.96
16948.0,138,3,435.02,0.68
16949.0,3,6,1286.27,0.0
16950.0,56,3,1178.56,0.09
16951.0,134,3,1277.75,0.46
16952.0,108,2,167.61,0.94
16953.0,29,1,20.8,0.64
16954.0,0,9,2085.08,0.01
16955.0,184,4,518.67,0.8
16956.0,17,1,308.74,0.3
16957.0,238,2,416.64,0.54
16959.0,86,1,117.35,0.21
16960.0,38,3,507.05,0.21
16961.0,115,1,234.17,0.29
16963.0,186,1,110.55,0.8
16965.0,226,1,201.19,0.67
16966.0,7,7,2154.97,0.0
16967.0,188,1,319.02,0.99
16968.0,3,2,439.43,0.53
16969.0,38,3,650.41,0.35
16971.0,37,1,357.21,0.4
16976.0,266,1,251.52,0.65
16978.0,77,1,344.33,0.78
16979.0,3,6,1852.0,0.01
16980.0,254,2,1078.96,0.34
16982.0,60,1,384.06,0.09
16983.0,12,7,1931.25,0.21
16984.0,87,2,4481.35,0.29
16985.0,16,10,5464.12,0.0
16986.0,29,2,1873.2,0.16
16987.0,2,7,1625.05,0.04
16988.0,4,1,126.12,0.23
16989.0,6,6,1133.25,0.04
16990.0,218,1,179.0,0.55
16992.0,10,5,1614.31,0.35
16996.0,29,6,1456.96,0.04
16997.0,287,3,702.0,0.43
16998.0,149,4,295.0,0.55
16999.0,22,2,484.82,0.24
17001.0,0,11,3989.57,0.0
17002.0,85,3,1493.73,0.42
17004.0,45,2,1412.94,0.16
17006.0,4,4,781.78,0.49
17007.0,50,6,889.93,0.11
17010.0,17,1,195.36,0.65
17011.0,29,1,270.9,0.31
17014.0,7,3,586.33,0.06
17015.0,28,3,1842.56,0.15
17017.0,2,20,8694.26,0.0
17018.0,40,2,920.1,0.54
17019.0,10,4,1272.61,0.2
17022.0,30,1,71.0,0.42
17024.0,44,3,95.85,0.59
17025.0,60,3,357.77,0.26
17026.0,184,2,154.83,0.96
17027.0,78,6,890.29,0.23
17029.0,110,2,716.0,0.42
17030.0,63,1,146.87,0.26
17031.0,11,2,380.35,0.6
17033.0,85,3,1030.14,0.14
17034.0,15,3,745.52,0.71
17035.0,245,2,433.53,0.7
17037.0,87,1,1267.32,0.72
17038.0,29,1,112.4,0.39
17040.0,137,1,449.73,0.85
17041.0,26,3,1081.57,0.24
17042.0,2,5,1044.38,0.17
17043.0,31,4,1735.18,0.41
17044.0,24,1,948.48,0.61
17045.0,112,3,339.44,0.4
17046.0,156,1,642.02,0.56
17047.0,84,3,1100.9,0.19
17048.0,117,3,925.35,0.23
17049.0,2,9,5659.98,0.0
17050.0,95,6,3228.84,0.26
17051.0,193,1,247.14,0.12
17052.0,27,1,413.75,0.46
17053.0,130,1,498.48,0.66
17054.0,27,5,1356.33,0.02
17058.0,81,3,1179.89,0.28
17059.0,29,5,3095.04,0.06
17060.0,265,1,234.24,0.54
17061.0,73,11,5232.23,0.24
17062.0,313,4,538.37,0.79
17063.0,20,7,1461.14,0.07
17064.0,58,3,859.35,0.05
17068.0,11,21,4552.14,0.0
17069.0,27,9,2709.7,0.0
17070.0,113,1,312.14,0.16
17071.0,27,9,2429.03,0.0
17073.0,17,4,1446.09,0.47
17075.0,17,4,834.12,0.22
17076.0,35,3,841.08,0.36
17078.0,35,2,378.2,0.28
17079.0,77,1,118.8,0.19
17080.0,21,2,287.62,0.27
17081.0,24,2,290.16,0.39
17082.0,32,2,2003.85,0.09
17083.0,108,3,1405.78,0.53
17084.0,34,2,2949.75,0.11
17085.0,122,5,1566.65,0.4
17086.0,6,6,2050.08,0.02
17088.0,27,4,1991.01,0.05
17090.0,3,7,2043.95,0.0
17091.0,2,9,3827.76,0.01
17092.0,49,4,1777.78,0.1
17094.0,321,1,302.0,0.78
17095.0,22,3,1324.16,0.3
17096.0,14,4,1022.13,0.1
17097.0,1,8,954.42,0.37
17100.0,17,2,971.74,0.36
17101.0,9,4,1621.73,0.41
17102.0,261,1,25.5,0.82
17105.0,158,2,665.78,0.11
17107.0,32,6,10815.43,0.39
17109.0,28,6,885.04,0.13
17110.0,164,1,163.3,0.57
17111.0,46,1,248.61,0.6
17114.0,5,8,808.62,0.15
17115.0,7,3,837.5,0.16
17117.0,287,1,116.2,0.85
17118.0,317,1,157.02,0.8
17119.0,2,2,606.91,0.47
17120.0,232,1,307.46,0.86
17122.0,118,1,138.32,0.34
17123.0,161,1,345.3,0.85
17124.0,184,1,298.89,0.24
17125.0,49,1,259.35,0.57
17126.0,151,5,1004.75,0.29
17128.0,334,1,157.09,0.8
17131.0,4,5,2463.17,0.1
17133.0,15,7,4892.24,0.05
17134.0,106,2,425.0,0.14
17135.0,15,7,1139.73,0.02
17138.0,275,1,380.5,0.31
17139.0,15,12,10668.47,0.0
17140.0,246,1,465.32,0.69
17142.0,238,1,579.0,0.87
17144.0,0,2,984.57,0.72
17146.0,105,3,749.78,0.33
17147.0,22,4,1714.59,0.4
17148.0,51,1,124.88,0.51
17152.0,194,3,1689.5,0.31
17153.0,23,1,213.78,0.74
17154.0,74,1,329.34,0.82
17155.0,17,2,251.7,0.51
17157.0,7,2,319.0,0.61
17158.0,31,3,1266.97,0.56
17159.0,21,3,1538.88,0.63
17160.0,30,6,3518.03,0.24
17162.0,28,10,1715.46,0.0
17163.0,21,2,293.1,0.26
17164.0,32,7,2467.35,0.02
17165.0,283,1,158.68,0.74
17166.0,38,2,206.34,0.49
17169.0,57,2,835.78,0.38
17171.0,288,1,224.91,0.27
17172.0,78,1,317.76,0.77
17173.0,4,8,3766.6,0.13
17174.0,217,1,59.9,0.9
17175.0,43,4,1443.69,0.12
17176.0,201,1,306.13,0.42
17179.0,177,3,711.79,0.52
17180.0,55,4,796.03,0.23
17181.0,56,2,239.92,0.27
17183.0,7,6,3347.31,0.28
17186.0,46,2,144.0,0.75
17187.0,226,1,203.95,0.71
17188.0,10,7,2474.23,0.0
17189.0,105,2,384.4,0.15
17190.0,58,2,444.74,0.22
17191.0,27,7,2095.13,0.0
17193.0,35,7,1699.3,0.12
17194.0,273,2,262.62,0.36
17197.0,29,1,1013.01,0.35
17198.0,23,3,692.22,0.3
17201.0,53,1,342.63,0.19
17203.0,35,6,3563.85,0.63
17204.0,174,4,1564.56,0.27
17205.0,53,1,384.08,0.29
17206.0,52,1,204.24,0.36
17211.0,26,8,2317.22,0.0
17212.0,252,1,226.85,0.73
17213.0,39,7,2781.23,0.01
17214.0,59,6,1069.12,0.1
17217.0,233,1,113.5,0.93
17218.0,3,10,1960.72,0.03
17219.0,31,1,114.23,0.39
17220.0,23,14,3198.25,0.0
17221.0,6,2,335.13,0.46
17222.0,64,1,354.15,0.71
17223.0,309,2,426.79,0.46
17226.0,308,1,393.49,0.39
17227.0,18,6,939.32,0.21
17228.0,15,8,1906.09,0.17
17229.0,95,2,318.76,0.38
17230.0,263,8,3638.41,0.8
17231.0,11,10,3174.32,0.0
17232.0,2,2,421.52,0.33
17233.0,34,1,190.88,0.77
17234.0,182,1,149.89,0.51
17235.0,24,2,550.06,0.55
17236.0,12,6,916.13,0.23
17237.0,10,2,314.69,0.62
17238.0,2,17,3744.65,0.04
17239.0,312,1,382.5,0.49
17242.0,107,2,1135.04,0.72
17243.0,0,26,8676.85,0.0
17244.0,52,1,954.9,0.66
17245.0,204,1,171.45,0.62
17247.0,14,1,282.19,0.28
17248.0,119,1,318.65,0.16
17250.0,3,2,384.52,0.34
17251.0,362,1,283.28,0.71
17252.0,116,2,353.86,0.47
17253.0,17,1,178.26,0.71
17254.0,4,2,272.44,0.39
17255.0,40,2,298.41,0.25
17256.0,106,2,240.0,0.53
17259.0,147,2,603.37,0.68
17262.0,51,5,1253.36,0.02
17263.0,207,1,63.44,0.83
17265.0,138,2,562.9,0.33
17266.0,1,3,310.64,0.23
17267.0,126,2,317.62,0.66
17268.0,107,4,763.64,0.17
17272.0,41,4,2148.63,0.15
17274.0,34,1,111.98,0.43
17277.0,227,2,1065.35,0.35
17278.0,240,1,246.04,0.92
17279.0,57,1,187.83,0.19
17282.0,129,3,1703.41,0.29
17284.0,59,6,1652.58,0.03
17286.0,21,1,153.92,0.7
17287.0,25,7,1064.11,0.05
17288.0,8,7,1419.73,0.12
17289.0,31,3,944.41,0.34
17290.0,3,2,525.24,0.43
17291.0,307,1,550.8,0.74
17293.0,7,9,1875.11,0.04
17295.0,28,3,556.95,0.29
17297.0,16,1,131.78,0.25
17298.0,100,2,498.42,0.48
17299.0,11,4,669.11,0.62
17301.0,20,1,197.63,0.54
17302.0,14,5,1135.63,0.1
17303.0,360,1,250.04,0.87
17306.0,10,19,8631.31,0.0
17309.0,94,1,82.75,0.7
17311.0,77,2,1384.85,0.33
17312.0,138,3,644.3,0.22
17313.0,30,1,2328.84,0.55
17314.0,24,8,2527.92,0.0
17315.0,1,38,6292.26,0.01
17317.0,45,3,2600.34,0.66
17320.0,99,3,1200.62,0.25
17321.0,7,2,700.86,0.43
17323.0,14,7,921.07,0.06
17324.0,17,4,990.23,0.17
17325.0,279,1,96.8,0.51
17329.0,13,2,523.11,0.5
17330.0,22,2,363.9,0.23
17331.0,123,1,175.2,0.64
17333.0,85,1,494.25,0.85
17334.0,301,2,307.02,0.56
17337.0,150,4,2027.87,0.18
17338.0,16,8,6643.93,0.15
17339.0,93,2,243.36,0.5
17340.0,29,11,12353.29,0.0
17341.0,156,3,781.36,0.19
17343.0,354,1,193.64,0.64
17344.0,45,1,160.57,0.52
17345.0,14,4,537.74,0.87
17346.0,3,15,2676.56,0.01
17347.0,85,1,228.96,0.48
17348.0,14,5,1159.52,0.1
17349.0,178,1,110.75,0.39
17350.0,7,4,1286.07,0.12
17351.0,35,3,587.15,0.3
17353.0,128,2,1740.0,0.63
17354.0,50,1,1393.06,0.85
17356.0,311,1,178.22,0.3
17357.0,23,2,388.14,0.22
17358.0,302,2,365.85,0.57
17359.0,10,1,127.86,0.07
17360.0,16,3,585.79,0.22
17361.0,48,3,488.2,0.34
17362.0,238,2,312.23,0.55
17364.0,0,11,4481.18,0.0
17365.0,12,8,4801.56,0.11
17367.0,237,1,168.4,0.38
17368.0,22,8,1912.67,0.02
17370.0,72,4,446.18,0.34
17371.0,16,3,423.89,0.71
17372.0,40,8,1342.68,0.0
17373.0,39,4,646.92,0.31
17374.0,218,2,495.77,0.86
17375.0,198,3,400.1,0.75
17376.0,70,2,203.2,0.92
17377.0,23,20,4100.92,0.02
17379.0,10,1,404.66,0.57
17381.0,8,29,20275.61,0.0
17382.0,64,1,65.4,0.78
17383.0,3,1,199.29,0.18
17384.0,18,2,336.4,0.22
17385.0,14,1,261.11,0.22
17386.0,7,6,2686.42,0.02
17387.0,19,2,784.11,0.09
17388.0,77,4,1259.56,0.04
17389.0,0,34,31833.68,0.0
17391.0,163,2,508.8,0.89
17392.0,306,2,457.91,0.47
17394.0,218,1,203.87,0.62
17396.0,38,8,7330.8,0.01
17397.0,21,2,696.41,0.46
17398.0,114,3,653.38,0.14
17400.0,125,5,2129.96,0.38
17402.0,4,13,2633.85,0.0
17403.0,35,1,281.62,0.54
17404.0,3,15,31906.82,0.0
17405.0,0,3,1031.41,0.69
17406.0,332,3,2200.42,0.33
17408.0,162,1,32.65,0.31
17409.0,184,2,771.85,0.65
17410.0,15,5,1214.72,0.07
17411.0,11,3,778.94,0.13
17412.0,2,7,1258.06,0.05
17414.0,43,2,778.0,0.12
17415.0,79,1,507.84,0.43
17416.0,29,7,6893.42,0.07
17418.0,41,2,463.46,0.46
17419.0,10,12,4226.57,0.0
17420.0,49,3,598.83,0.3
17422.0,15,6,1979.37,0.17
17423.0,45,2,698.41,0.37
17425.0,18,2,759.17,0.13
17426.0,7,6,5037.26,0.13
17427.0,71,1,100.8,0.96
17428.0,0,28,17256.85,0.0
17429.0,127,3,524.92,0.3
17430.0,32,2,265.76,0.35
17431.0,312,1,403.3,0.55
17432.0,17,2,365.76,0.32
17433.0,87,1,303.16,0.35
17434.0,1,7,2373.82,0.05
17436.0,1,2,216.3,0.49
17438.0,253,1,388.45,0.48
17440.0,156,3,186.42,0.5
17442.0,36,6,2248.56,0.07
17443.0,219,1,534.24,0.97
17444.0,147,3,2940.04,0.53
17446.0,176,2,120.9,0.9
17447.0,39,2,541.53,0.46
17449.0,1,7,2520.86,0.04
17450.0,7,46,194550.79,0.02
17451.0,0,7,1721.4,0.24
17453.0,17,2,486.72,0.37
17454.0,191,4,517.53,0.88
17455.0,203,1,131.7,0.66
17456.0,364,1,249.86,0.87
17457.0,126,5,1737.7,0.34
17458.0,14,1,316.5,0.23
17459.0,42,2,657.3,0.72
17460.0,93,6,622.43,0.57
17461.0,22,3,757.46,0.25
17462.0,59,2,675.69,0.95
17463.0,15,5,1896.41,0.15
17464.0,157,1,289.96,0.53
17466.0,9,2,763.28,0.13
17468.0,9,2,137.0,0.77
17469.0,15,5,1870.97,0.1
17470.0,44,5,1125.07,0.06
17472.0,190,3,710.29,0.75
17475.0,78,1,194.37,0.62
17480.0,77,1,511.82,0.25
17481.0,3,4,1255.59,0.45
17483.0,64,3,414.04,0.39
17486.0,260,1,396.87,0.47
17489.0,58,2,376.64,0.66
17490.0,0,7,2092.32,0.02
17491.0,0,10,3558.87,0.0
17492.0,247,1,374.57,0.41
17495.0,7,2,497.56,0.38
17496.0,358,1,271.05,0.74
17498.0,75,1,272.22,0.49
17499.0,289,1,622.88,0.8
17500.0,16,3,1138.0,0.18
17501.0,220,2,288.6,0.92
17502.0,8,4,689.1,0.22
17503.0,2,2,558.96,0.57
17504.0,205,9,2997.03,0.67
17505.0,161,2,1145.84,0.44
17506.0,75,1,302.2,0.57
17507.0,261,2,605.58,0.53
17508.0,280,1,387.31,0.73
17509.0,57,8,6115.14,0.03
17510.0,24,1,308.48,0.29
17511.0,2,31,91062.38,0.0
17512.0,28,10,2924.99,0.0
17513.0,71,1,513.2,0.47
17514.0,127,1,208.65,0.68
17515.0,30,4,639.02,0.24
17516.0,14,5,768.08,0.09
17517.0,308,1,153.94,0.83
17519.0,16,6,1844.02,0.13
17520.0,53,1,546.81,0.68
17521.0,29,3,723.21,0.52
17522.0,1,5,1070.71,0.35
17523.0,10,4,652.74,0.45
17524.0,360,1,145.0,0.82
17525.0,359,1,422.7,0.59
17526.0,4,4,1195.9,0.75
17527.0,53,4,939.37,0.04
17528.0,0,8,3628.5,0.11
17530.0,0,10,2385.0,0.01
17531.0,189,1,296.7,0.66
17534.0,53,1,223.36,0.29
17535.0,279,1,164.4,0.02
17536.0,176,1,76.5,0.61
17537.0,29,2,897.62,0.37
17538.0,25,1,98.42,0.22
17540.0,24,2,578.9,0.65
17542.0,269,1,170.75,0.57
17545.0,42,3,645.96,0.27
17548.0,233,1,103.3,0.77
17549.0,23,2,148.86,0.66
17550.0,196,3,267.16,0.48
17551.0,358,1,306.84,0.8
17552.0,59,4,930.41,0.05
17553.0,129,1,1487.6,0.62
17554.0,0,5,1952.45,0.01
17555.0,19,2,483.26,0.32
17556.0,205,1,157.9,0.62
17557.0,13,3,541.46,0.12
17560.0,94,4,854.95,0.2
17561.0,18,1,167.62,0.6
17562.0,13,7,1122.38,0.05
17564.0,23,3,454.01,0.72
17566.0,7,2,901.21,0.37
17567.0,6,8,4331.48,0.07
17569.0,331,1,344.14,0.71
17571.0,49,4,1498.51,0.25
17572.0,70,4,226.75,0.88
17573.0,28,3,380.6,0.46
17574.0,242,1,185.65,0.74
17576.0,7,19,3622.68,0.03
17578.0,217,1,143.46,0.77
17579.0,4,3,448.9,0.41
17580.0,252,3,215.72,0.28
17581.0,0,25,11045.04,0.0
17582.0,235,1,175.27,0.8
17584.0,6,2,1242.3,0.66
17585.0,108,4,1133.07,0.23
17588.0,99,3,1240.2,0.32
17589.0,59,4,2404.17,0.24
17590.0,1,3,1479.22,0.26
17591.0,72,7,2225.97,0.03
17593.0,3,5,3927.34,0.2
17594.0,84,2,993.18,0.4
17595.0,11,2,388.79,0.57
17596.0,22,7,2827.93,0.0
17597.0,213,1,2044.37,0.72
17600.0,17,1,161.67,0.69
17601.0,238,1,116.01,0.96
17602.0,1,6,5102.97,0.03
17603.0,77,1,394.72,0.44
17604.0,216,2,309.36,0.92
17608.0,32,2,193.42,0.8
17609.0,40,5,1112.22,0.07
17611.0,6,15,3984.22,0.0
17612.0,52,6,2048.45,0.0
17613.0,22,14,4559.15,0.0
17614.0,56,1,390.07,0.55
17615.0,129,3,329.6,0.63
17616.0,173,3,571.2,0.3
17618.0,5,3,971.58,0.34
17619.0,311,1,218.52,0.27
17620.0,59,1,81.44,0.74
17621.0,20,3,1379.9,0.35
17623.0,32,1,527.05,0.28
17624.0,14,2,843.48,0.18
17625.0,17,4,2047.0,0.28
17628.0,80,1,75.75,0.45
17629.0,5,8,1814.12,0.16
17630.0,169,2,503.6,0.74
17631.0,1,3,528.33,0.39
17633.0,30,4,1324.84,0.31
17634.0,35,9,2361.97,0.11
17636.0,18,1,285.56,0.27
17637.0,30,2,547.06,0.25
17639.0,275,1,108.5,0.34
17640.0,86,1,621.66,0.59
17642.0,119,2,712.29,0.47
17643.0,372,1,101.55,0.82
17644.0,0,11,2895.64,0.01
17646.0,218,3,1008.39,0.4
17647.0,64,1,133.06,0.21
17648.0,60,4,1797.5,0.04
17649.0,137,1,868.49,0.45
17650.0,20,1,166.08,0.57
17651.0,11,10,3945.0,0.0
17652.0,24,12,4867.72,0.04
17653.0,36,4,1207.56,0.06
17654.0,276,1,117.55,0.73
17655.0,10,7,2638.94,0.0
17656.0,72,5,1674.69,0.11
17658.0,25,2,595.42,0.68
17659.0,16,12,2999.46,0.0
17660.0,140,1,196.0,0.88
17663.0,25,7,1802.91,0.12
17664.0,18,2,604.64,0.85
17666.0,3,2,728.16,0.26
17667.0,65,5,2055.51,0.05
17668.0,0,2,347.75,0.45
17669.0,42,7,3406.72,0.06
17670.0,227,1,205.7,0.78
17671.0,15,4,1572.71,0.51
17672.0,49,2,3178.17,0.08
17673.0,1,6,1629.12,0.12
17674.0,73,2,551.04,0.39
17675.0,0,31,20374.28,0.0
17676.0,3,6,1387.68,0.02
17677.0,1,30,16363.23,0.0
17678.0,263,1,298.11,0.74
17679.0,52,2,1992.11,0.27
17680.0,23,1,184.4,0.73
17682.0,9,6,2474.33,0.02
17684.0,43,1,239.41,0.93
17685.0,16,7,3191.53,0.01
17686.0,6,7,5739.46,0.04
17690.0,29,15,4757.95,0.0
17691.0,357,2,290.4,0.57
17692.0,126,4,740.94,0.23
17693.0,136,1,200.47,0.99
17694.0,141,1,283.12,0.84
17695.0,131,2,765.34,0.36
17696.0,37,8,2285.71,0.0
17697.0,235,1,338.95,0.9
17698.0,260,1,154.95,0.85
17700.0,16,4,2534.64,0.21
17701.0,252,1,417.95,0.63
17702.0,29,4,1824.37,0.17
17703.0,34,3,798.74,0.43
17704.0,168,2,885.19,0.74
17705.0,2,9,1823.52,0.07
17706.0,3,17,10504.49,0.0
17707.0,184,2,152.4,0.97
17708.0,187,2,267.08,0.18
17709.0,169,1,137.45,0.75
17711.0,10,2,385.1,0.68
17712.0,44,1,522.91,0.27
17714.0,320,1,153.0,0.79
17715.0,200,1,326.4,0.92
17716.0,22,11,5655.99,0.0
17718.0,231,1,139.35,0.8
17719.0,37,15,5396.04,0.01
17720.0,25,4,1195.94,0.08
17722.0,95,4,2424.04,0.08
17723.0,126,6,3276.4,0.31
17724.0,70,3,1033.0,0.2
17725.0,15,11,3439.08,0.0
17727.0,14,1,1060.25,0.17
17728.0,3,3,2876.01,0.17
17730.0,2,13,5298.48,0.0
17731.0,78,4,1240.11,0.1
17732.0,372,1,303.97,0.86
17733.0,38,2,692.19,0.69
17734.0,53,3,700.63,0.15
17735.0,1,19,13110.02,0.0
17736.0,8,3,377.44,0.23
17737.0,8,2,168.24,0.89
17738.0,18,4,1879.05,0.56
17739.0,11,7,2791.35,0.0
17742.0,112,2,355.11,0.41
17744.0,3,6,2322.4,0.0
17746.0,239,1,110.25,0.69
17747.0,112,1,71.4,0.41
17749.0,177,2,674.52,0.44
17750.0,4,9,1797.57,0.02
17752.0,358,1,80.64,0.94
17754.0,0,5,1772.26,0.04
17757.0,0,30,5605.29,0.0
17758.0,18,8,3456.7,0.38
17759.0,16,3,834.99,0.09
17760.0,21,2,287.59,0.27
17761.0,32,1,712.78,0.62
17763.0,262,1,15.0,0.93
17764.0,50,2,818.82,0.22
17765.0,158,3,371.88,0.93
17767.0,14,1,271.2,0.22
17768.0,7,3,2273.18,0.25
17769.0,12,10,3997.98,0.0
17770.0,198,5,1143.27,0.61
17771.0,56,2,245.81,0.22
17772.0,10,2,182.77,0.81
17774.0,96,4,1225.41,0.04
17775.0,254,1,56.4,0.83
17777.0,24,3,665.86,0.56
17779.0,20,3,658.57,0.43
17781.0,158,2,188.02,0.77
17783.0,71,2,283.47,0.34
17785.0,52,1,131.94,0.18
17786.0,84,2,278.74,0.71
17787.0,152,4,1865.19,0.11
17788.0,73,2,1117.9,0.61
17789.0,280,1,225.9,0.57
17790.0,26,14,1965.55,0.0
17791.0,29,1,106.1,0.35
17793.0,24,1,323.04,0.32
17795.0,179,2,350.39,0.57
17796.0,39,4,697.9,0.33
17797.0,21,3,780.43,0.23
17799.0,21,10,3055.93,0.0
17800.0,36,9,1199.01,0.16
17802.0,81,3,1285.04,0.28
17805.0,73,1,512.31,0.26
17806.0,10,1,546.04,0.62
17809.0,15,12,5411.91,0.0
17811.0,3,39,7837.73,0.0
17812.0,12,4,732.16,0.42
17813.0,13,5,1770.88,0.14
17816.0,36,4,36.56,0.75
17817.0,3,3,387.68,0.57
17819.0,71,7,3704.87,0.38
17824.0,50,1,298.4,0.66
17827.0,4,5,1995.46,0.03
17828.0,22,4,1820.09,0.36
17829.0,298,1,889.24,0.56
17830.0,1,3,398.7,0.28
17831.0,32,1,35.4,0.46
17832.0,49,1,155.37,0.68
17835.0,2,3,350.64,0.68
17836.0,46,1,110.21,0.42
17837.0,41,8,1593.38,0.03
17838.0,26,5,2779.3,0.0
17839.0,41,1,338.8,0.67
17841.0,1,124,40991.57,0.0
17843.0,302,1,205.48,0.68
17844.0,106,1,51.56,0.46
